id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,created_at,description,link,combined_type
130527,Palestine,PSE,32.327461,35.084259,"[32.327461, 35.084259]",Recommended figure,Conflict,total,29,2023-11-07,2023-11-07,2023-11-07,2023,Palestine: Unknown (IAC) (Demolitions) - Tulkarm Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.897050Z,"Palestine: 29 displacements (destroyed housing), 07 November - 07 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 29 people were displaced by housing demolitions during military operations in Tulkarm Governorate on 07 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130526,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,5,2023-11-05,2023-11-05,2023-11-05,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.881187Z,"Palestine: 5 displacements (destroyed housing), 05 November - 05 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 5 people were displaced by housing demolitions during military operations in Jenin Governorate on 05 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130438,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,14000,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.987132Z,"Palestine: 14,000 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 14000 people were displaced within or to Khan Yunis Governorate between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130437,Palestine,PSE,31.487009,34.445549,"[31.487009, 34.445549]",Recommended figure,Conflict,more than,17000,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.970595Z,"Palestine: 17,000 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 17000 people were displaced within or to Gaza Governorate between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130442,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,more than,250,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.055032Z,"Palestine: 250 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 250 people were displaced to public shelters in Gaza Strip between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130441,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,43000,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.036648Z,"Palestine: 43,000 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 43000 people were displaced within or to Rafah Governorate between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130440,Palestine,PSE,31.54834,34.505749,"[31.54834, 34.505749]",Recommended figure,Conflict,more than,11000,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.020182Z,"Palestine: 11,000 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 11000 people were displaced within or to North Gaza Governorate between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130439,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,18000,2023-11-10,2023-11-04,2023-11-10,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.003637Z,"Palestine: 18,000 displacements, 04 November - 10 November. Due to escalation in the Gaza Strip and Israel, at least 18000 people were displaced within or to Deir al-Balah Governorate between 04 November and 10 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
126573,Palestine,PSE,31.372209499999997,34.353016,"[31.372209499999997, 34.353016]",Triangulation,Conflict,approximately,15000,2023-11-07,2023-11-04,2023-11-07,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-11-08T11:24:10.896680Z,"Palestine: 15,000 displacements, 04 November - 07 November. According to OCHA, up to 15,000 people have moved from the north of the Gaza Strip toward the south, between 4 and 7 November 2023. The situation is still evolving and more estimates are expected soon.",https://reliefweb.int/report/occupied-palestinian-territory/hostilities-gaza-strip-and-israel-flash-update-32,Conflict
130689,Palestine,PSE,32.1908,35.32328,"[32.1908, 35.32328]",Recommended figure,Conflict,total,4,2023-11-03,2023-11-03,2023-11-03,2023,Palestine: Unknown (IAC) (Demolitions) - Nablus Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.291918Z,"Palestine: 4 displacements (destroyed housing), 03 November - 03 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 4 people were displaced on punitive grounds in Nablus Governorate on 03 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
129263,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,22,2023-11-03,2023-11-03,2023-11-03,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.005853Z,"Palestine: 22 displacements (destroyed housing), 03 November - 03 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 22 people were displaced by housing demolitions in Ramallah/Jerusalem on 03 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130525,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,19,2023-11-02,2023-11-02,2023-11-02,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.865417Z,"Palestine: 19 displacements (destroyed housing), 02 November - 02 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 19 people were displaced by housing demolitions during military operations in Jenin Governorate on 02 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
126984,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,9,2023-10-31,2023-10-31,2023-10-31,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.878875Z,"Palestine: 9 displacements (destroyed housing), 31 October - 31 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 9 people were displaced by housing demolitions in Ramallah/Jerusalem on 31 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126990,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,10,2023-10-31,2023-10-31,2023-10-31,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.989541Z,"Palestine: 10 displacements (destroyed housing), 31 October - 31 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 10 people were displaced by housing demolitions in Ramallah/Jerusalem on 31 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126987,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,16,2023-10-30,2023-10-30,2023-10-30,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.931897Z,"Palestine: 16 displacements (destroyed housing), 30 October - 30 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 16 people were displaced by housing demolitions in Ramallah/Jerusalem on 30 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
130524,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,7,2023-10-30,2023-10-30,2023-10-30,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T08:16:12.849567Z,"Palestine: 7 displacements (destroyed housing), 30 October - 30 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced by housing demolitions during military operations in Jenin Governorate on 30 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130688,Palestine,PSE,32.1908,35.32328,"[32.1908, 35.32328]",Recommended figure,Conflict,total,3,2023-10-29,2023-10-29,2023-10-29,2023,Palestine: Unknown (IAC) (Demolitions) - Nablus Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T10:18:29.276837Z,"Palestine: 3 displacements (destroyed housing), 29 October - 29 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 3 people were displaced on punitive grounds in Nablus Governorate on 29 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130434,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,15000,2023-11-03,2023-10-28,2023-11-03,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.917757Z,"Palestine: 15,000 displacements, 28 October - 03 November. Due to escalation in the Gaza Strip and Israel, at least 15000 people were displaced within or to Khan Yunis Governorate between 28 October and 03 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130433,Palestine,PSE,31.487009,34.445549,"[31.487009, 34.445549]",Recommended figure,Conflict,more than,48000,2023-11-03,2023-10-28,2023-11-03,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.898805Z,"Palestine: 48,000 displacements, 28 October - 03 November. Due to escalation in the Gaza Strip and Israel, at least 48000 people were displaced within or to Gaza Governorate between 28 October and 03 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130436,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,153000,2023-11-03,2023-10-28,2023-11-03,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.953752Z,"Palestine: 153,000 displacements, 28 October - 03 November. Due to escalation in the Gaza Strip and Israel, at least 153000 people were displaced within or to Rafah Governorate between 28 October and 03 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130435,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,28000,2023-11-03,2023-10-28,2023-11-03,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.935648Z,"Palestine: 28,000 displacements, 28 October - 03 November. Due to escalation in the Gaza Strip and Israel, at least 28000 people were displaced within or to Deir al-Balah Governorate between 28 October and 03 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
126985,Palestine,PSE,31.95697,35.19796,"[31.95697, 35.19796]",Recommended figure,Conflict,total,11,2023-10-28,2023-10-28,2023-10-28,2023,Palestine: Unknown (IAC) (Demolitions) - Ramallah and al-Bireh Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.897732Z,"Palestine: 11 displacements (destroyed housing), 28 October - 28 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 11 people were displaced by housing demolitions in Ramallah and al-Bireh Governorate on 28 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126994,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,5,2023-10-25,2023-10-25,2023-10-25,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:18.055439Z,"Palestine: 5 displacements (destroyed housing), 25 October - 25 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 5 people were displaced by housing demolitions in Ramallah/Jerusalem on 25 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126996,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,7,2023-10-24,2023-10-24,2023-10-24,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:18.087905Z,"Palestine: 7 displacements (destroyed housing), 24 October - 24 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced by housing demolitions in Ramallah/Jerusalem on 24 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126989,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,3,2023-10-24,2023-10-24,2023-10-24,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.973544Z,"Palestine: 3 displacements (destroyed housing), 24 October - 24 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 3 people were displaced by housing demolitions in Ramallah/Jerusalem on 24 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
126986,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,4,2023-10-24,2023-10-24,2023-10-24,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:17.915212Z,"Palestine: 4 displacements (destroyed housing), 24 October - 24 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 4 people were displaced by housing demolitions in Ramallah/Jerusalem on 24 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
130523,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,24,2023-10-22,2023-10-22,2023-10-22,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T08:16:12.833748Z,"Palestine: 24 displacements (destroyed housing), 22 October - 22 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 24 people were displaced by housing demolitions during military operations in Jenin Governorate on 22 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130428,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,28000,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.811075Z,"Palestine: 28,000 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 28000 people were displaced within or to Khan Yunis Governorate between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130427,Palestine,PSE,31.487009,34.445549,"[31.487009, 34.445549]",Recommended figure,Conflict,more than,5000,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.794212Z,"Palestine: 5,000 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 5000 people were displaced within or to Gaza Governorate between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130432,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,more than,115730,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.881978Z,"Palestine: 115,730 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 115730 people were displaced to public shelters in Gaza Strip between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130431,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,36000,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.864224Z,"Palestine: 36,000 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 36000 people were displaced within or to Rafah Governorate between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130430,Palestine,PSE,31.54834,34.505749,"[31.54834, 34.505749]",Recommended figure,Conflict,more than,4000,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.845700Z,"Palestine: 4,000 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 4000 people were displaced within or to North Gaza Governorate between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130429,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,54000,2023-10-27,2023-10-21,2023-10-27,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.827387Z,"Palestine: 54,000 displacements, 21 October - 27 October. Due to escalation in the Gaza Strip and Israel, at least 54000 people were displaced within or to Deir al-Balah Governorate between 21 October and 27 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130687,Palestine,PSE,31.956129,35.47105,"[31.956129, 35.47105]",Recommended figure,Conflict,total,5,2023-10-21,2023-10-21,2023-10-21,2023,Palestine: Unknown (IAC) (Demolitions) - Jericho Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T10:18:29.261599Z,"Palestine: 5 displacements (destroyed housing), 21 October - 21 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 5 people were displaced on punitive grounds in Jericho Governorate on 21 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130686,Palestine,PSE,32.1908,35.32328,"[32.1908, 35.32328]",Recommended figure,Conflict,total,3,2023-10-20,2023-10-20,2023-10-20,2023,Palestine: Unknown (IAC) (Demolitions) - Nablus Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T10:18:29.245926Z,"Palestine: 3 displacements (destroyed housing), 20 October - 20 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 3 people were displaced on punitive grounds in Nablus Governorate on 20 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130522,Palestine,PSE,32.327461,35.084259,"[32.327461, 35.084259]",Recommended figure,Conflict,total,12,2023-10-19,2023-10-19,2023-10-19,2023,Palestine: Unknown (IAC) (Demolitions) - Tulkarm Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T08:16:12.817711Z,"Palestine: 12 displacements (destroyed housing), 19 October - 19 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 12 people were displaced by housing demolitions during military operations in Tulkarm Governorate on 19 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130685,Palestine,PSE,31.95697,35.19796,"[31.95697, 35.19796]",Recommended figure,Conflict,total,12,2023-10-19,2023-10-19,2023-10-19,2023,Palestine: Unknown (IAC) (Demolitions) - Ramallah and al-Bireh Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-12-18T10:18:29.230723Z,"Palestine: 12 displacements (destroyed housing), 19 October - 19 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 12 people were displaced on punitive grounds in Ramallah and al-Bireh Governorate on 19 October.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
126991,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,21,2023-10-18,2023-10-18,2023-10-18,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/10/2023,2023-10-01,2023-10-31,,,,,,2023-11-14T09:33:18.006687Z,"Palestine: 21 displacements (destroyed housing), 18 October - 18 October. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 21 people were displaced by housing demolitions in Ramallah/Jerusalem on 18 October.",https://demolition.ochaopt.org/Index.aspx,Conflict
130423,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,103000,2023-10-20,2023-10-14,2023-10-20,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:24.727765Z,"Palestine: 103,000 displacements, 14 October - 20 October. Due to escalation in the Gaza Strip and Israel, at least 103000 people were displaced within or to Deir al-Balah Governorate between 14 October and 20 October, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
